Path	Segment	Id	RR
./corpus_rs3/corpus/38.rs3	 Обе функции очевидно взаимосвязаны.	30	elaboration
./corpus_rs3/corpus/38.rs3	 ##### Усиленная роль обеспечения финансовой стабильности не подразумевает, что МВФ станет контролером.	31	joint
./corpus_rs3/corpus/38.rs3	 Этот орган состоит из министров финансов, центральных банкиров и контролеров из стран G-20.	33	elaboration
./corpus_rs3/corpus/38.rs3	 МВФ может помочь наблюдать за тем, соблюдают ли страны согласованные обязательства в КФС,	34	joint
./corpus_rs3/corpus/38.rs3	 которые нужно урегулировать.	36	elaboration
./corpus_rs3/corpus/38.rs3	 ##### Однако для эффективного исполнения такого усиленного мандата	37	purpose
./corpus_rs3/corpus/38.rs3	 которой будут следовать страны также по собственному совету фонда.	39	elaboration
./corpus_rs3/corpus/38.rs3	 поскольку у МВФ не было достаточно инструментов для приведения в исполнение политических действий.	41	cause-effect
./corpus_rs3/corpus/38.rs3	 в котором министры будут ответственны друг перед другом за свою экономическую политику и политику в финансовом секторе.	44	elaboration
./corpus_rs3/corpus/38.rs3	 концентрируясь на экономической взаимозависимости и переливании энергии из одной экономики в другую.	46	elaboration
./corpus_rs3/corpus/38.rs3	 которую ввел МВФ вместе с КФС.	48	elaboration
./corpus_rs3/corpus/38.rs3	 Эта система предупреждает министров о событиях с низким уровнем риска, но с высоким уровнем воздействия,	49	joint
./corpus_rs3/corpus/38.rs3	 а также дает им советы, какие соответствующие меры нужно предпринять.	50	joint
./corpus_rs3/corpus/38.rs3	 МФВ может отслеживать, как страны следуют этим политическим советам, вытекающим из этой системы.	51	joint
./corpus_rs3/corpus/38.rs3	 ##### Глобальная стабильность должна быть обеспечена лучшим образом функционирующей международной монетарной системой.	52	preparation
./corpus_rs3/corpus/38.rs3	 МВФ должен анализировать, как правильно уходить от долларовой системы к многополярной системе.	53	joint
./corpus_rs3/corpus/38.rs3	 основанная на корзине, в которую входят доллар, евро, иена и фунт стерлингов –	56	elaboration
./corpus_rs3/corpus/38.rs3	 может сыграть в этом полезную роль.	57	same-unit
./corpus_rs3/corpus/38.rs3	 Также, как только Китай сделает свою валюту конвертируемой,	58	condition
./corpus_rs3/corpus/38.rs3	 основанная на долларе,	62	elaboration
./corpus_rs3/corpus/38.rs3	 по мере того как страны накапливают большие долларовые резервы.	64	cause-effect
./corpus_rs3/corpus/38.rs3	 у которого будут наготове кредитные линии СПЗ.	67	elaboration
./corpus_rs3/corpus/38.rs3	 для того, чтобы добиться сильной роли для МВФ после кризиса.	69	purpose
./corpus_rs3/corpus/38.rs3	 которая была эффективна в предотвращении финансового краха,	71	elaboration
./corpus_rs3/corpus/38.rs3	 должна продолжить свое действий и после кризиса,	72	same-unit
./corpus_rs3/corpus/38.rs3	 предпочтительно в форме процесса рецензирования G-20 при поддержке анализа МВФ.	73	elaboration
./corpus_rs3/corpus/38.rs3	 ##### Однако продолжающаяся политическая поддержка МВФ должна основываться на честности в самом институте.	74	preparation
./corpus_rs3/corpus/38.rs3	 особенно динамически развивающимся экономикам мира.	77	elaboration
./corpus_rs3/corpus/39.rs3	 ##### НЬЮ-ЙОРК – Китай пережил 50-ю годовщину неудачного восстаия Тибета против китайской опрессии без особых протестов.	1	elaboration
./corpus_rs3/corpus/39.rs3	 Однако для того, чтобы не допустить демонстраций,	2	purpose
./corpus_rs3/corpus/39.rs3	 правительству Китая пришлось наводнить Тибетское плато войсками	3	joint
./corpus_rs3/corpus/39.rs3	 и тайно удерживать сотни людей в секретных тюрьмах в целях «правового образования».	4	joint
./corpus_rs3/corpus/39.rs3	 Эти шаги свидетельствуют о том,	5	elaboration
./corpus_rs3/corpus/39.rs3	 которую они ещё не нашли способ решить без того,	7	elaboration
./corpus_rs3/corpus/39.rs3	 чтобы не повредить своим позициям в Тибете и в мире.	8	purpose
./corpus_rs3/corpus/39.rs3	 ##### Год тому назад, китайские и западные интеллектуалы соревновались в оспаривании общественной заинтересованности Тибетом,	9	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 Однако после более чем 150 актов протеста против китайской опрессии за последние 12 месяцев,	11	elaboration
./corpus_rs3/corpus/39.rs3	 Области, населённые тибетцами, покрывают четвёртую часть Китая; и то,	14	background
./corpus_rs3/corpus/39.rs3	 что такая обширная часть территории страны находится под вооружённым контролем	15	joint
./corpus_rs3/corpus/39.rs3	 и отрезана от внешнего мира,	16	joint
./corpus_rs3/corpus/39.rs3	 подрывает обоснованность претензий Коммунистической партии Китая на законность и статус международной силы.	17	same-unit
./corpus_rs3/corpus/39.rs3	 ##### Масштабы прошлогодних протестов в Тибете были крупнейшими за последние десятилетия.	18	elaboration
./corpus_rs3/corpus/39.rs3	 Среди участников были кочевники, фермеры и студенты,	19	elaboration
./corpus_rs3/corpus/39.rs3	 Многие несли запрещённый национальный флаг Тибета,	21	elaboration
./corpus_rs3/corpus/39.rs3	 намекая на то, что они считали,	22	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 и совершили примерно двадцать поджогов правительственных зданий.	24	joint
./corpus_rs3/corpus/39.rs3	 В одном случае демонстранты напали на китайских эмигрантов,	25	cause-effect
./corpus_rs3/corpus/39.rs3	 Эти события трудно не рассматривать как угрозу китайскому правлению.	27	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 ##### Правительство отреагировало тем,	28	elaboration
./corpus_rs3/corpus/39.rs3	 Оно усилило войска,	30	joint
./corpus_rs3/corpus/39.rs3	 скрыло подробности обстоятельств гибели участников протестов,	31	joint
./corpus_rs3/corpus/39.rs3	 приговорило к пожизненному заключению активиста по образованию в вопросах СПИДА, копировавшего нелегальные диски из Индии,	32	joint
./corpus_rs3/corpus/39.rs3	 и на многие месяцы закрыло въезд иностранцам и журналистам.	33	joint
./corpus_rs3/corpus/39.rs3	 В ноябре представители китайских властей в прямой трансляции национального телевидения насмехались над предложениями о переговоров со стороны тибетских эмигрантов, высланных из страны.	34	joint
./corpus_rs3/corpus/39.rs3	 Они отменили европейский саммит из-за встречи президента Франции и Далай Ламы,	35	joint
./corpus_rs3/corpus/39.rs3	 и регулярно намекают на то,	36	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 ##### 28 марта тибетцы в Лхазе были вынуждены отмечать «день освобождения крепостных» для того,	38	purpose
./corpus_rs3/corpus/39.rs3	 Однако подобная терминология классовой борьбы служит напоминанием о культурной революции,	40	joint
./corpus_rs3/corpus/39.rs3	 только ещё больше изолирует Тибет.	42	cause-effect
./corpus_rs3/corpus/39.rs3	 ##### Несмотря на заявления обеих сторон о своей готовности к проведению диалога,	43	contrast
./corpus_rs3/corpus/39.rs3	 их цели расходятся:	44	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 эмигранты утвеождают,	45	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 в то время как Китай заявляет,	47	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 Примитивные спарринговые матчи продолжаются,	49	elaboration
./corpus_rs3/corpus/39.rs3	 с недавним описанием Далай Ламой жизни тибетцев под правлением Китая как «ада на земле».	50	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 Весьма вероятно, что он ссылался на жизнь в период правления Мао, а не на настоящее время,	51	contrast
./corpus_rs3/corpus/39.rs3	 однако его замечания дали Китаю повод для дальнейших атак через средства массовой информации и накала политических страстей.	52	contrast
./corpus_rs3/corpus/39.rs3	 ##### Западные правительства обвинялись во вмешательстве,	53	contrast
./corpus_rs3/corpus/39.rs3	 однако вряд ли какое-либо из них захочет портить отношения с Китаем, особенно в период экономического кризиса.	54	contrast
./corpus_rs3/corpus/39.rs3	 В октябре прошлого года Дейвид Милибенд, министр иностранных дел Британии,	55	elaboration
./corpus_rs3/corpus/39.rs3	 был настолько озабочен сохранением добрых отношений с Китаем,	56	elaboration
./corpus_rs3/corpus/39.rs3	 признанной его предшественниками 100 лет назад.	58	background
./corpus_rs3/corpus/39.rs3	 Однако иностранная заинтересованность в вопросах китайского присутствия в Тибете легко объяснима:	59	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 разделяющей две крупнейшие ядерные державы Азии.	61	background
./corpus_rs3/corpus/39.rs3	 ##### Китай может помочь разрядить растущее напряжение,	63	elaboration
./corpus_rs3/corpus/39.rs3	 Далай Лама может сократить количество международных встреч и признать,	65	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 что несмотря на общую тенденцию Китая к подавлению интеллектуальной и религиозной жизни в Тибете, развитие некоторых аспектов тибетской культуры (например, современного искусства, кинематографа и литературы) всё же остаётся относительно нормальным.	66	joint
./corpus_rs3/corpus/39.rs3	 несмотря на общую тенденцию Китая к подавлению интеллектуальной и религиозной жизни в Тибете,	67	joint
./corpus_rs3/corpus/39.rs3	 Западные обозреватели могут согласиться с утверждениями эмигрантов о том,	69	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 что их предложения в пользу автономии не являются безоговорочными требованиями	70	joint
./corpus_rs3/corpus/39.rs3	 и подлежат обсуждению,	71	joint
./corpus_rs3/corpus/39.rs3	 вместо того, чтобы отвергать их ещё до начала переговоров.	72	contrast
./corpus_rs3/corpus/39.rs3	 ##### Всем сторонам было бы полезно уделить внимание двум тибетским представителям в Китае,	73	elaboration
./corpus_rs3/corpus/39.rs3	 Находящийся на пенсии губернатор префектуры из Кардзе сообщил сингапурской газете «Заобао»,	75	attribution
./corpus_rs3/corpus/39.rs3	 а нынешний губернатор Тибета признал,	77	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 что некоторые участники прошлогодних протестов «не были удовлетворены нашей политикой», вместо того,	78	purpose
./corpus_rs3/corpus/39.rs3	 Таким образом, китайские власти впервые признали тот факт,	80	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 ##### До сих пор партия придерживалась более традиционной стратегии:	82	elaboration
./corpus_rs3/corpus/39.rs3	 полностью состоящая из тибетцев – подобное обстоятельство,	84	background
./corpus_rs3/corpus/39.rs3	 возможно, партии было бы неудобно признать) лидер которой, Шингтса Тензин Чоедак, был вынужден сообщить журналистам,	85	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 ##### Как хорошо известно любому,	87	elaboration
./corpus_rs3/corpus/39.rs3	 начиная по крайней мере с 1996 года, всем тибетцам,	90	elaboration
./corpus_rs3/corpus/39.rs3	 несмотря на то, что китайские законы не позволяют препятствовать практике обрядов официальной религии.	92	contrast
./corpus_rs3/corpus/39.rs3	 ##### Правительство Китая могло бы мгновенно улучшить положение,	93	interpretation-evaluation
./corpus_rs3/corpus/39.rs3	 уволив чиновников, ответственных за проведение подобной незаконной политики,	94	joint
./corpus_rs3/corpus/39.rs3	 и принеся извинения тибетцам за то,	95	elaboration
./corpus_rs3/corpus/39.rs3	 Правительство также может начать пересмотр своей политики в Тибете, вместо усиления контроля и ограничений.	97	joint
./corpus_rs3/corpus/39.rs3	 До тех пор, стремление Китая добиться международного признания обречено на неудачу,	98	elaboration
./corpus_rs3/corpus/11.rs3	 ##### Новости о грядущей эмиссии в США обвалили доллар	1	joint
./corpus_rs3/corpus/11.rs3	 и подняли цену золота.	2	joint
./corpus_rs3/corpus/11.rs3	 При этом рост количества долларов пока не зафиксирован.	3	elaboration
./corpus_rs3/corpus/11.rs3	 стало известно, что в феврале денежная масса Швейцарии увеличилась на 3,5%,	5	contrast
./corpus_rs3/corpus/11.rs3	 однако биржевой курс франка и его покупательная способность за неделю выросли.	6	contrast
./corpus_rs3/corpus/11.rs3	 ##### Во время кризиса словно почва уходит из-под ног.	7	antithesis
./corpus_rs3/corpus/11.rs3	 Привычные ценовые ориентиры превращаются в какие-то бессмысленные фантастические цифры.	8	joint
./corpus_rs3/corpus/11.rs3	 Всё обваливается,	9	joint
./corpus_rs3/corpus/11.rs3	 и о возможных пределах этого обвала можно только гадать.	10	joint
./corpus_rs3/corpus/11.rs3	 Акции «Газпрома» обесценились в три с лишним раза.	11	joint
./corpus_rs3/corpus/11.rs3	 А могут ли они упасть еще дальше: в 10, в 30, в 100 раз?	12	joint
./corpus_rs3/corpus/11.rs3	 Чего стоит ожидать от мировых валют при наихудшем раскладе	13	joint
./corpus_rs3/corpus/11.rs3	 и как понять, действительно ли сложившийся расклад — наихудший?	14	joint
./corpus_rs3/corpus/11.rs3	 Вероятен ли, например, крах американского доллара?	15	joint
./corpus_rs3/corpus/11.rs3	 И что в существующих условиях можно называть крахом?	16	joint
./corpus_rs3/corpus/11.rs3	 ##### Чтобы помочь читателям, размышляющим над этими вопросами,	17	purpose
./corpus_rs3/corpus/11.rs3	 мы начинаем рассчитывать	18	joint
./corpus_rs3/corpus/11.rs3	 и публиковать специальные показатели, измеряющие величину разрыва между текущей стоимостью самых популярных финансовых активов и оценкой, которую им мог бы дать наиболее скептический и консервативный аналитик.	19	joint
./corpus_rs3/corpus/11.rs3	 Ведь во время кризисов обычно выигрывает тот, кто опирается на самые мрачные и пессимистичные прогнозы.	20	interpretation-evaluation
./corpus_rs3/corpus/11.rs3	 ##### Валютный глубиномер.	21	joint
./corpus_rs3/corpus/11.rs3	 Индекс золотого дна.	22	joint
./corpus_rs3/corpus/11.rs3	 ##### После того как Бен Бернанке заявил,	23	attribution
./corpus_rs3/corpus/11.rs3	 (это произошло 18 марта)	25	elaboration
./corpus_rs3/corpus/11.rs3	 , доллар упал и относительно золота, и относительно прочих валют.	26	sequence
./corpus_rs3/corpus/11.rs3	 За неделю унция золота подорожала с 921,6 до 952,1 доллара.	27	contrast
./corpus_rs3/corpus/11.rs3	 ожидаемое рынками,	29	elaboration
./corpus_rs3/corpus/11.rs3	 пока не зафиксировано.	30	same-unit
./corpus_rs3/corpus/11.rs3	 на 9 марта М1 был равен 1534 млрд долларов.	32	elaboration
./corpus_rs3/corpus/11.rs3	 ##### Когда покупательная способность валюты на рынке падает,	34	joint
./corpus_rs3/corpus/11.rs3	 а ее реальная обеспеченность золотом растет,	35	joint
./corpus_rs3/corpus/11.rs3	 это объясняется негативными ожиданиями	36	joint
./corpus_rs3/corpus/11.rs3	 и приближает курс валюты к «золотому дну».	37	joint
./corpus_rs3/corpus/11.rs3	 Итак, американский доллар немного утонул,	38	joint
./corpus_rs3/corpus/11.rs3	 и его потенциал падения уменьшился с 84,75 до 83,77%.	39	joint
./corpus_rs3/corpus/11.rs3	 ##### Таблица 1. Цена золота на Нью-Йоркской товарной бирже.	40	antithesis
./corpus_rs3/corpus/11.rs3	 За февраль в этой стране агрегат М1 вырос на 3,5% — с 343 до 355 млрд франков.	42	elaboration
./corpus_rs3/corpus/11.rs3	 неделю назад курс был равен 1,186,	45	comparison
./corpus_rs3/corpus/11.rs3	 а сейчас — 1,13.	46	comparison
./corpus_rs3/corpus/11.rs3	 она всплыла,	48	joint
./corpus_rs3/corpus/11.rs3	 и ее потенциал падения вырос с 89,34 до 89,87%.	49	joint
./corpus_rs3/corpus/11.rs3	 ##### Таблица 2. Золотое содержание и потенциалы падения некоторых валют.	50	antithesis
./corpus_rs3/corpus/11.rs3	 ##### У остальных валют покупательная способность остается в целом стабильной.	51	antithesis
./corpus_rs3/corpus/11.rs3	 Фунт и евро немного укрепились,	52	comparison
./corpus_rs3/corpus/11.rs3	 а иена слегка упала,	53	comparison
./corpus_rs3/corpus/11.rs3	 но это незначительные движения.	54	contrast
./corpus_rs3/corpus/11.rs3	 ##### Наименьшим потенциалом падения по-прежнему обладают американский доллар и швейцарский франк,	55	comparison
./corpus_rs3/corpus/11.rs3	 наибольшим — японская иена и фунт стерлингов.	56	comparison
./corpus_rs3/corpus/13.rs3	 ##### В Сан-Франциско прошло технологическое шоу TechCrunch50 – конкурс-конференция, посвященная высокотехнологическим стартапам.	1	elaboration
./corpus_rs3/corpus/13.rs3	 ##### На прошлой неделе в Сан-Франциско в Design Center Concourse закончилась конференция,	3	same-unit
./corpus_rs3/corpus/13.rs3	 организованная TechCrunch,	4	restatement
./corpus_rs3/corpus/13.rs3	 интернет-проектом, посвященным высоким технологиям и стартапам.	5	restatement
./corpus_rs3/corpus/13.rs3	 Всё прошло весьма солидно, с помпой.	6	joint
./corpus_rs3/corpus/13.rs3	 Несмотря на кризис, было продано 1700 билетов по цене от 2000–3000 долл., много прессы.	7	joint
./corpus_rs3/corpus/13.rs3	 Мероприятие проводилось второй раз.	8	joint
./corpus_rs3/corpus/13.rs3	 В прошлом году было 40 финалистов, а сейчас – 52 из тысячи претендентов.	9	joint
./corpus_rs3/corpus/13.rs3	 Конференция проходила три дня – каждый день работало по четыре секции (пять выступающих и 8 минут на презентацию каждому).	10	joint
./corpus_rs3/corpus/13.rs3	 ##### Победителем стал Yammer, получивший 50 000 долл..	11	elaboration
./corpus_rs3/corpus/13.rs3	 Компания Geni создала сервис (в духе популярного микроблога Twitter) для нужд бизнеса и межкорпоративных коммуникаций.	12	joint
./corpus_rs3/corpus/13.rs3	 От 2 до 10 тыс. пользователей могут заниматься микроблогингом	13	restatement
./corpus_rs3/corpus/13.rs3	 (то есть отвечать на вопрос «что ты сейчас делаешь?»	14	joint
./corpus_rs3/corpus/13.rs3	 и быстро обмениваться сообщениями)	15	joint
./corpus_rs3/corpus/13.rs3	 . Yammer позволяет формировать закрытые группы	16	joint
./corpus_rs3/corpus/13.rs3	 и работать как на сервере производителя, так и на сервере организации, которая им пользуется.	17	joint
./corpus_rs3/corpus/13.rs3	 Yammer, разумеется, доступен через iPhone, Blackberry, программы мгновенного обмена сообщениями, SMS и e-mail.	19	joint
./corpus_rs3/corpus/13.rs3	 ##### В числе победителей были и другие стартапы.	20	antithesis
./corpus_rs3/corpus/13.rs3	 используя заданные элементы: мосты, открытые пространства, препятствия.	23	purpose
./corpus_rs3/corpus/13.rs3	 Довольно незамысловатый редактор.	24	interpretation-evaluation
./corpus_rs3/corpus/13.rs3	 Программа доступно на Маке, PC и на Linux.	25	joint
./corpus_rs3/corpus/13.rs3	 Автор творения – Minor Studios.	26	joint
./corpus_rs3/corpus/13.rs3	 ##### FitBit – гаджет в виде клипсы, похожий на hitech-прищепку для белья.	27	elaboration
./corpus_rs3/corpus/13.rs3	 Она фиксирует, сколько ты нашагал в день,	28	joint
./corpus_rs3/corpus/13.rs3	 и шлет отчеты в сеть.	29	joint
./corpus_rs3/corpus/13.rs3	 Вы можете радоваться	30	contrast
./corpus_rs3/corpus/13.rs3	 и сокрушаться количеству соженных калорий.	31	contrast
./corpus_rs3/corpus/13.rs3	 Для нового iPod, кстати, тоже предусмотрена похожая примочка от Nike.	32	background
./corpus_rs3/corpus/13.rs3	 о которых можно получить справку на предмет их соответствия разным критериям, от полезности для здоровья до «социальной приемлемости».	34	elaboration
./corpus_rs3/corpus/13.rs3	 Голосуют не только пользователи, но и независимые эксперты.	35	joint
./corpus_rs3/corpus/13.rs3	 ##### Онлайновый ресурс Grockit предназначен для самотестирования:	36	elaboration
./corpus_rs3/corpus/13.rs3	 предполагается, что суденты будут собираться вместе	37	purpose
./corpus_rs3/corpus/13.rs3	 Логика организации ресурса схожа с World of Warcraft .	39	restatement
./corpus_rs3/corpus/13.rs3	 Есть чат, где можно обсуждать вопросы заданий.	40	restatement
./corpus_rs3/corpus/13.rs3	 Стартап уже освоил 10 млн долл.	41	joint
./corpus_rs3/corpus/13.rs3	 ##### Swype – интересная программа для любых сенсорных дисплеев, которая позволяет вам без ошибок писать слова,	42	elaboration
./corpus_rs3/corpus/13.rs3	 Создатели уверяют,	44	attribution
./corpus_rs3/corpus/13.rs3	 которая предсказывает печатаемое слово по мере набора,	47	elaboration
./corpus_rs3/corpus/13.rs3	 тем самым ускоряя и упрощая переписку.	48	evidence
./corpus_rs3/corpus/13.rs3	 На iPhone эта программа называется WrittingPad.	49	joint
./corpus_rs3/corpus/13.rs3	 Но пока не для русского языка.	50	joint
./corpus_rs3/corpus/13.rs3	 ##### Поскольку одни проекты находятся в стадии разработки не только «бета», но даже «альфа»,	51	joint
./corpus_rs3/corpus/13.rs3	 а другие готовы прислать вам приглашение, но не сразу, а немного погодя,	52	joint
./corpus_rs3/corpus/13.rs3	 то в реальном доступе есть не так уж много участников конференции.	53	cause-effect
./corpus_rs3/corpus/13.rs3	 Из того, что удалось посмотреть автору, приглянулись два сервиса.	54	elaboration
./corpus_rs3/corpus/13.rs3	 Первый – Dropbox –	55	elaboration
./corpus_rs3/corpus/13.rs3	 Второй любопытный сервис – TonchiDot – предназначен для «социального маркирования» для iPhone, разработанный в Токио:	57	elaboration
./corpus_rs3/corpus/13.rs3	 идешь по городу	58	joint
./corpus_rs3/corpus/13.rs3	 и видишь на экране информацию о тех местах, мимо которых проходишь (магазины, рестораны, кино, выставки и прочие достопримечательности).	59	joint
./corpus_rs3/corpus/13.rs3	 Так создается паралельный информационный мир или,	60	restatement
./corpus_rs3/corpus/13.rs3	 как принято говорить в последнее время, «расширенная» реальность.	61	restatement
./corpus_rs3/corpus/13.rs3	 ##### А в свете экономического кризиса интересен подход StockMood.	62	elaboration
./corpus_rs3/corpus/13.rs3	 Команда разработчиков предлагает некий алгоритм, позволяющий оценить реакцию рынка ценных бумаг на новости.	63	elaboration
./corpus_rs3/corpus/13.rs3	 Гипотеза следующая: если рынок в «хорошем настроении»,	64	condition
./corpus_rs3/corpus/13.rs3	 то у него есть некоторая предвзятость как для хороших	65	restatement
./corpus_rs3/corpus/13.rs3	 (они преувеличиваются)	66	restatement
./corpus_rs3/corpus/13.rs3	 , так и не очень хороших новостей	67	restatement
./corpus_rs3/corpus/13.rs3	 (они преуменьшаются)	68	restatement
./corpus_rs3/corpus/13.rs3	 , если же, напротив, настроение рынка «плохое»,	69	condition
./corpus_rs3/corpus/13.rs3	 "Английское название" позволяет проследить за «угрозами» повышенного оптимизма и пессимизма.	71	purpose
./corpus_rs3/corpus/13.rs3	 ##### Так или иначе, внимательно знакомясь с творениями призеров и финалистов, появляется мысль:	72	elaboration
./corpus_rs3/corpus/13.rs3	 Впрочем, как писал в свое время Дэвид Маллингс в журнале Fast company,	74	attribution
./corpus_rs3/corpus/13.rs3	 Изобретатель создает что-то новое	76	sequence
./corpus_rs3/corpus/13.rs3	 и пытается на этом заработать.	77	sequence
./corpus_rs3/corpus/13.rs3	 Инноватор – адаптировать	78	sequence
./corpus_rs3/corpus/13.rs3	 и модифицировать что-то для нового рынка.	79	sequence
./corpus_rs3/corpus/13.rs3	 Инвестор – это только тот,	80	sequence
./corpus_rs3/corpus/13.rs3	 кто инвестирует в идеи других.	81	sequence
./corpus_rs3/corpus/13.rs3	 Facebook и MySpace не оригинальны,	82	elaboration
./corpus_rs3/corpus/13.rs3	 Майкл Делл не изобрел компьютеры, но сейчас он мультимиллионер.	84	joint
./corpus_rs3/corpus/13.rs3	 Уоррен Баффет покупает прибыльные компании	85	joint
./corpus_rs3/corpus/13.rs3	 и размещает капитал,	86	joint
./corpus_rs3/corpus/13.rs3	 но ничего не изобретает».	87	joint
./corpus_rs3/corpus/13.rs3	 Так что заходите на TechCrunch50	88	joint
./corpus_rs3/corpus/13.rs3	 и пользуйтесь, чем понравится.	89	joint
./corpus_rs3/corpus/12.rs3	 ##### В среду новолуние.	1	preparation
./corpus_rs3/corpus/12.rs3	 когда может поменяться то, с чем вы свыклись как с чем-то неизменным.	3	elaboration
./corpus_rs3/corpus/12.rs3	 когда многое прояснится	6	joint
./corpus_rs3/corpus/12.rs3	 и встанет на свои места — может быть, уже по-новому.	7	joint
./corpus_rs3/corpus/12.rs3	 Побыть с пустой головой накануне важных для вас решений и начинаний второй половины сентября.	9	elaboration
./corpus_rs3/corpus/12.rs3	 ##### День новолуния — всегда сравнительно неблагоприятный — выпадает на среду, 8 сентября.	10	contrast
./corpus_rs3/corpus/12.rs3	 6— 7 сентября довольно высока вероятность каких-то крупных катастроф.	12	elaboration
./corpus_rs3/corpus/12.rs3	 ##### В повседневной жизни понедельник и вторник, скорее всего, пройдут спокойно.	13	preparation
./corpus_rs3/corpus/12.rs3	 Если время терпит,	16	condition
./corpus_rs3/corpus/12.rs3	 Доделать неоконченные дела.	19	joint
./corpus_rs3/corpus/12.rs3	 Что-то подправить,	20	joint
./corpus_rs3/corpus/12.rs3	 навести порядок.	21	joint
./corpus_rs3/corpus/12.rs3	 Или просто избавиться от дел, которые стали обузой.	22	joint
./corpus_rs3/corpus/12.rs3	 Не хвататься за дела, которые не требуется затевать именно в этот день.	24	elaboration
./corpus_rs3/corpus/12.rs3	 если появится ощущение упадка сил. Или какого-то общего тупика.	26	condition
./corpus_rs3/corpus/12.rs3	 В новолуние это нормально.	27	cause-effect
./corpus_rs3/corpus/12.rs3	 Уже в ближайшие дни наверняка появятся и новые идеи, и энергия.	28	elaboration
./corpus_rs3/corpus/12.rs3	 Если вы не очень-то реагируете на лунные фазы,	29	condition
./corpus_rs3/corpus/12.rs3	 не спешите раздражаться по поводу окружающих, которые немного впали в спячку	30	joint
./corpus_rs3/corpus/12.rs3	 или реагируют слегка неадекватно.	31	joint
./corpus_rs3/corpus/12.rs3	 Не принимайте это на свой счёт.	32	joint
./corpus_rs3/corpus/12.rs3	 Через день-другой это пройдёт.	33	elaboration
./corpus_rs3/corpus/12.rs3	 В гороскопе этого новолуния, пожалуй, нет ярко выраженных указаний на какую-либо действительно страшную катастрофу или что-то вроде того в течение ближайшего месяца.	35	elaboration
./corpus_rs3/corpus/12.rs3	 ##### Четверг, первый день нового лунного месяца, наверняка будет беспокойным. Каким-то неустойчивым.	36	preparation
./corpus_rs3/corpus/12.rs3	 когда что-то пойдёт не так.	39	condition
./corpus_rs3/corpus/12.rs3	 Не лучший день, чтобы начинать что-то основательное.	40	restatement
./corpus_rs3/corpus/12.rs3	 Срезать угол в пути, невзирая на риск, этим вечером может быть особенно опасно.	43	elaboration
./corpus_rs3/corpus/12.rs3	 Во второй половине четверга лучше удерживаться от попыток грубо поднажать на дела, которые продвигаются недостаточно легко.	44	restatement
./corpus_rs3/corpus/12.rs3	 Если какое-то дело подзастряло,	45	condition
./corpus_rs3/corpus/12.rs3	 его лучше оставить в покое	46	joint
./corpus_rs3/corpus/12.rs3	 и не поддаваться первому импульсу добить начатое.	47	joint
./corpus_rs3/corpus/12.rs3	 Оставьте всё как есть,	48	joint
./corpus_rs3/corpus/12.rs3	 а завтра продолжите — с пришедшими умными мыслями насчёт того, как всё решить наилучшим образом.	49	joint
./corpus_rs3/corpus/12.rs3	 ##### Пятница, скорее всего, пройдёт более ровно.	50	cause-effect
./corpus_rs3/corpus/12.rs3	 которые особенно важно провести без неожиданных сбоев,	52	elaboration
./corpus_rs3/corpus/12.rs3	 во второй половине недели лучше намечать на 10 сентября.	53	same-unit
./corpus_rs3/corpus/12.rs3	 ##### Если в субботу вас уже ранним утром ожидают достаточно напряжённые совместные дела,	54	condition
./corpus_rs3/corpus/12.rs3	 постарайтесь тщательнее выбирать слова	55	joint
./corpus_rs3/corpus/12.rs3	 и отмерять действия.	56	joint
./corpus_rs3/corpus/12.rs3	 Этим утром будет лучше чуть сильнее подстраховаться,	57	comparison
./corpus_rs3/corpus/12.rs3	 чем даже слегка отпустить тормоза	58	joint
./corpus_rs3/corpus/12.rs3	 и сделать более резкое, чем нужно, движение.	59	joint
./corpus_rs3/corpus/12.rs3	 Рискуете что-то сломать	60	joint
./corpus_rs3/corpus/12.rs3	 или с кем-то поссориться.	61	joint
./corpus_rs3/corpus/12.rs3	 Часов после двух дня.	64	elaboration
./corpus_rs3/corpus/12.rs3	 Особенно таких, что принимаются в уединении, нежели совместных.	66	elaboration
./corpus_rs3/corpus/12.rs3	 В воскресенье всё это слишком чревато задержками и осложнениями.	68	cause-effect
./corpus_rs3/corpus/12.rs3	 Как и первые два дня недели,	69	comparison
./corpus_rs3/corpus/12.rs3	 Например, крупных аварий.	71	elaboration
./corpus_rs3/corpus/12.rs3	 ##### О предстоящей неделе 13—19 сентября.	72	preparation
