Path	Id	Type	Parent	RR
./corpus_rs3/corpus/65.rs3	223	multinuc	119	evidence
./corpus_rs3/corpus/65.rs3	224	span	212	joint
./corpus_rs3/corpus/65.rs3	225	span	226	span
./corpus_rs3/corpus/65.rs3	226	span	106	evidence
./corpus_rs3/corpus/65.rs3	227	span	212	joint
./corpus_rs3/corpus/71.rs3	62	span	3	background
./corpus_rs3/corpus/71.rs3	63	span	65	contrast
./corpus_rs3/corpus/71.rs3	64	span	65	contrast
./corpus_rs3/corpus/71.rs3	65	multinuc	-	antithesis
./corpus_rs3/corpus/71.rs3	66	span	129	span
./corpus_rs3/corpus/71.rs3	67	span	69	same-unit
./corpus_rs3/corpus/71.rs3	69	multinuc	70	span
./corpus_rs3/corpus/71.rs3	70	span	66	elaboration
./corpus_rs3/corpus/71.rs3	71	span	125	joint
./corpus_rs3/corpus/71.rs3	72	span	73	same-unit
./corpus_rs3/corpus/71.rs3	73	multinuc	74	span
./corpus_rs3/corpus/71.rs3	74	span	75	contrast
./corpus_rs3/corpus/71.rs3	75	multinuc	124	span
./corpus_rs3/corpus/71.rs3	76	span	78	same-unit
./corpus_rs3/corpus/71.rs3	78	multinuc	119	span
./corpus_rs3/corpus/71.rs3	79	span	122	span
./corpus_rs3/corpus/71.rs3	80	span	22	elaboration
./corpus_rs3/corpus/71.rs3	81	span	82	span
./corpus_rs3/corpus/71.rs3	82	span	118	joint
./corpus_rs3/corpus/71.rs3	83	multinuc	84	span
./corpus_rs3/corpus/71.rs3	84	span	30	elaboration
./corpus_rs3/corpus/71.rs3	85	span	87	same-unit
./corpus_rs3/corpus/71.rs3	87	multinuc	88	span
./corpus_rs3/corpus/71.rs3	88	span	118	joint
./corpus_rs3/corpus/71.rs3	89	span	90	same-unit
./corpus_rs3/corpus/71.rs3	90	multinuc	92	span
./corpus_rs3/corpus/71.rs3	91	span	94	sequence
./corpus_rs3/corpus/71.rs3	92	span	94	sequence
./corpus_rs3/corpus/71.rs3	94	multinuc	95	span
./corpus_rs3/corpus/71.rs3	95	span	137	span
./corpus_rs3/corpus/71.rs3	96	span	97	contrast
./corpus_rs3/corpus/71.rs3	97	multinuc	128	span
./corpus_rs3/corpus/71.rs3	98	span	135	joint
./corpus_rs3/corpus/71.rs3	99	span	101	same-unit
./corpus_rs3/corpus/71.rs3	101	multinuc	106	span
./corpus_rs3/corpus/71.rs3	102	span	107	joint
./corpus_rs3/corpus/71.rs3	103	span	114	joint
./corpus_rs3/corpus/71.rs3	104	multinuc	105	span
./corpus_rs3/corpus/71.rs3	105	span	107	joint
./corpus_rs3/corpus/71.rs3	106	span	107	joint
./corpus_rs3/corpus/71.rs3	107	multinuc	108	span
./corpus_rs3/corpus/71.rs3	108	span	47	elaboration
./corpus_rs3/corpus/71.rs3	109	span	-	antithesis
./corpus_rs3/corpus/71.rs3	110	span	56	elaboration
./corpus_rs3/corpus/71.rs3	111	span	112	span
./corpus_rs3/corpus/71.rs3	112	span	114	joint
./corpus_rs3/corpus/71.rs3	114	multinuc	-	antithesis
./corpus_rs3/corpus/71.rs3	116	multinuc	127	span
./corpus_rs3/corpus/71.rs3	117	span	118	joint
./corpus_rs3/corpus/71.rs3	118	multinuc	130	span
./corpus_rs3/corpus/71.rs3	119	span	121	span
./corpus_rs3/corpus/71.rs3	120	span	119	elaboration
./corpus_rs3/corpus/71.rs3	121	span	79	evidence
./corpus_rs3/corpus/71.rs3	122	span	131	contrast
./corpus_rs3/corpus/71.rs3	124	span	125	joint
./corpus_rs3/corpus/71.rs3	125	multinuc	126	span
./corpus_rs3/corpus/71.rs3	126	span	133	span
./corpus_rs3/corpus/71.rs3	127	span	97	contrast
./corpus_rs3/corpus/71.rs3	128	span	135	joint
./corpus_rs3/corpus/71.rs3	129	span	-	antithesis
./corpus_rs3/corpus/71.rs3	130	span	131	contrast
./corpus_rs3/corpus/71.rs3	131	multinuc	132	span
./corpus_rs3/corpus/71.rs3	132	span	126	elaboration
./corpus_rs3/corpus/71.rs3	133	span	-	antithesis
./corpus_rs3/corpus/71.rs3	135	multinuc	136	span
./corpus_rs3/corpus/71.rs3	136	span	95	background
./corpus_rs3/corpus/71.rs3	137	span	-	antithesis
./corpus_rs3/corpus/49.rs3	44	span	3	elaboration
./corpus_rs3/corpus/49.rs3	45	span	46	span
./corpus_rs3/corpus/49.rs3	46	span	-	antithesis
./corpus_rs3/corpus/49.rs3	47	span	51	elaboration
./corpus_rs3/corpus/49.rs3	48	span	50	joint
./corpus_rs3/corpus/49.rs3	49	span	50	joint
./corpus_rs3/corpus/49.rs3	50	multinuc	51	span
./corpus_rs3/corpus/49.rs3	51	span	52	span
./corpus_rs3/corpus/49.rs3	52	span	-	antithesis
./corpus_rs3/corpus/49.rs3	53	multinuc	54	span
./corpus_rs3/corpus/49.rs3	54	span	55	span
./corpus_rs3/corpus/49.rs3	55	span	61	joint
./corpus_rs3/corpus/49.rs3	56	span	57	span
./corpus_rs3/corpus/49.rs3	57	span	58	joint
./corpus_rs3/corpus/49.rs3	58	multinuc	59	span
./corpus_rs3/corpus/49.rs3	59	span	60	span
./corpus_rs3/corpus/49.rs3	60	span	61	joint
./corpus_rs3/corpus/49.rs3	61	multinuc	62	span
./corpus_rs3/corpus/49.rs3	62	span	-	antithesis
./corpus_rs3/corpus/49.rs3	63	span	64	contrast
./corpus_rs3/corpus/49.rs3	64	multinuc	66	contrast
./corpus_rs3/corpus/49.rs3	65	span	66	contrast
./corpus_rs3/corpus/49.rs3	66	multinuc	74	span
./corpus_rs3/corpus/49.rs3	67	span	72	joint
./corpus_rs3/corpus/49.rs3	68	span	71	span
./corpus_rs3/corpus/49.rs3	69	multinuc	70	span
./corpus_rs3/corpus/49.rs3	70	span	68	evaluation
./corpus_rs3/corpus/49.rs3	71	span	72	joint
./corpus_rs3/corpus/49.rs3	72	multinuc	73	span
./corpus_rs3/corpus/49.rs3	73	span	75	joint
./corpus_rs3/corpus/49.rs3	74	span	75	joint
./corpus_rs3/corpus/49.rs3	75	multinuc	76	span
./corpus_rs3/corpus/49.rs3	76	span	77	span
./corpus_rs3/corpus/49.rs3	77	span	-	antithesis
./corpus_rs3/corpus/49.rs3	79	span	85	sequence
./corpus_rs3/corpus/49.rs3	80	multinuc	81	span
./corpus_rs3/corpus/49.rs3	81	span	85	sequence
./corpus_rs3/corpus/49.rs3	82	span	84	contrast
./corpus_rs3/corpus/49.rs3	83	span	84	contrast
./corpus_rs3/corpus/49.rs3	84	multinuc	85	sequence
./corpus_rs3/corpus/49.rs3	85	multinuc	86	span
./corpus_rs3/corpus/49.rs3	86	span	-	antithesis
./corpus_rs3/corpus/75.rs3	83	span	84	same-unit
./corpus_rs3/corpus/75.rs3	84	multinuc	89	span
./corpus_rs3/corpus/75.rs3	85	multinuc	86	span
./corpus_rs3/corpus/75.rs3	86	span	4	elaboration
./corpus_rs3/corpus/75.rs3	87	span	88	same-unit
./corpus_rs3/corpus/75.rs3	88	multinuc	90	span
./corpus_rs3/corpus/75.rs3	89	span	-	antithesis
./corpus_rs3/corpus/75.rs3	90	span	89	elaboration
./corpus_rs3/corpus/75.rs3	92	multinuc	95	span
./corpus_rs3/corpus/75.rs3	93	span	96	span
./corpus_rs3/corpus/75.rs3	94	span	98	span
./corpus_rs3/corpus/75.rs3	95	span	97	span
./corpus_rs3/corpus/75.rs3	96	span	95	elaboration
./corpus_rs3/corpus/75.rs3	97	span	101	joint
./corpus_rs3/corpus/75.rs3	98	span	99	span
./corpus_rs3/corpus/75.rs3	99	span	101	joint
./corpus_rs3/corpus/75.rs3	101	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	102	span	19	concession
./corpus_rs3/corpus/75.rs3	103	span	105	span
./corpus_rs3/corpus/75.rs3	104	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	105	span	16	evidence
./corpus_rs3/corpus/75.rs3	106	span	104	joint
./corpus_rs3/corpus/75.rs3	107	span	108	joint
./corpus_rs3/corpus/75.rs3	108	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	109	span	113	joint
./corpus_rs3/corpus/75.rs3	110	span	113	joint
./corpus_rs3/corpus/75.rs3	113	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	114	span	115	same-unit
./corpus_rs3/corpus/75.rs3	115	multinuc	122	span
./corpus_rs3/corpus/75.rs3	118	multinuc	119	span
./corpus_rs3/corpus/75.rs3	119	span	32	purpose
./corpus_rs3/corpus/75.rs3	120	span	31	elaboration
./corpus_rs3/corpus/75.rs3	121	span	122	elaboration
./corpus_rs3/corpus/75.rs3	122	span	-	antithesis
./corpus_rs3/corpus/75.rs3	124	multinuc	126	comparison
./corpus_rs3/corpus/75.rs3	125	span	126	comparison
./corpus_rs3/corpus/75.rs3	126	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	128	multinuc	129	joint
./corpus_rs3/corpus/75.rs3	129	multinuc	132	joint
./corpus_rs3/corpus/75.rs3	130	span	131	restatement
./corpus_rs3/corpus/75.rs3	131	multinuc	132	joint
./corpus_rs3/corpus/75.rs3	132	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	134	multinuc	135	joint
./corpus_rs3/corpus/75.rs3	135	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	136	span	135	joint
./corpus_rs3/corpus/75.rs3	137	span	138	span
./corpus_rs3/corpus/75.rs3	138	span	139	span
./corpus_rs3/corpus/75.rs3	139	span	50	elaboration
./corpus_rs3/corpus/75.rs3	141	multinuc	142	span
./corpus_rs3/corpus/75.rs3	142	span	-	antithesis
./corpus_rs3/corpus/75.rs3	144	multinuc	146	joint
./corpus_rs3/corpus/75.rs3	146	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	147	span	148	span
./corpus_rs3/corpus/75.rs3	148	span	150	span
./corpus_rs3/corpus/75.rs3	149	span	150	interpretation-evaluation
./corpus_rs3/corpus/75.rs3	150	span	151	span
./corpus_rs3/corpus/75.rs3	151	span	152	joint
./corpus_rs3/corpus/75.rs3	152	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	153	multinuc	154	span
./corpus_rs3/corpus/75.rs3	154	span	70	concession
./corpus_rs3/corpus/75.rs3	155	span	157	joint
./corpus_rs3/corpus/75.rs3	156	span	157	joint
./corpus_rs3/corpus/75.rs3	157	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	158	span	74	purpose
./corpus_rs3/corpus/75.rs3	159	span	164	joint
./corpus_rs3/corpus/75.rs3	161	multinuc	164	joint
./corpus_rs3/corpus/75.rs3	164	multinuc	-	antithesis
./corpus_rs3/corpus/75.rs3	165	span	82	background
./corpus_rs3/corpus/75.rs3	166	span	79	interpretation-evaluation
./corpus_rs3/corpus/61.rs3	31	span	33	elaboration
./corpus_rs3/corpus/61.rs3	32	span	33	span
./corpus_rs3/corpus/61.rs3	33	span	34	span
./corpus_rs3/corpus/61.rs3	34	span	-	antithesis
./corpus_rs3/corpus/61.rs3	35	span	37	span
./corpus_rs3/corpus/61.rs3	36	span	35	background
./corpus_rs3/corpus/61.rs3	37	span	10	cause-effect
./corpus_rs3/corpus/61.rs3	38	span	-	antithesis
./corpus_rs3/corpus/61.rs3	39	multinuc	40	span
./corpus_rs3/corpus/61.rs3	40	span	42	span
./corpus_rs3/corpus/61.rs3	41	span	40	background
./corpus_rs3/corpus/61.rs3	42	span	46	joint
./corpus_rs3/corpus/61.rs3	43	span	44	evidence
./corpus_rs3/corpus/61.rs3	44	span	45	span
./corpus_rs3/corpus/61.rs3	45	span	46	joint
./corpus_rs3/corpus/61.rs3	46	multinuc	47	span
./corpus_rs3/corpus/61.rs3	47	span	-	antithesis
./corpus_rs3/corpus/61.rs3	48	span	21	background
./corpus_rs3/corpus/61.rs3	49	span	51	evidence
./corpus_rs3/corpus/61.rs3	50	multinuc	51	span
./corpus_rs3/corpus/61.rs3	51	span	52	span
./corpus_rs3/corpus/61.rs3	52	span	-	antithesis
./corpus_rs3/corpus/61.rs3	53	span	54	same-unit
./corpus_rs3/corpus/61.rs3	54	multinuc	57	joint
./corpus_rs3/corpus/61.rs3	55	span	27	cause-effect
./corpus_rs3/corpus/61.rs3	56	span	57	joint
./corpus_rs3/corpus/61.rs3	57	multinuc	-	antithesis
./corpus_rs3/corpus/60.rs3	24	span	-	antithesis
./corpus_rs3/corpus/60.rs3	25	span	26	span
./corpus_rs3/corpus/60.rs3	26	span	31	joint
./corpus_rs3/corpus/60.rs3	27	span	33	joint
./corpus_rs3/corpus/60.rs3	28	span	3	cause-effect
./corpus_rs3/corpus/60.rs3	29	span	31	joint
./corpus_rs3/corpus/60.rs3	31	multinuc	-	antithesis
./corpus_rs3/corpus/60.rs3	33	multinuc	-	antithesis
./corpus_rs3/corpus/60.rs3	34	span	35	joint
./corpus_rs3/corpus/60.rs3	35	multinuc	36	span
./corpus_rs3/corpus/60.rs3	36	span	37	span
./corpus_rs3/corpus/60.rs3	37	span	33	joint
./corpus_rs3/corpus/60.rs3	38	span	39	joint
./corpus_rs3/corpus/60.rs3	39	multinuc	-	antithesis
./corpus_rs3/corpus/60.rs3	40	span	-	antithesis
./corpus_rs3/corpus/60.rs3	42	multinuc	43	span
./corpus_rs3/corpus/60.rs3	43	span	19	elaboration
./corpus_rs3/corpus/60.rs3	44	span	-	antithesis
./corpus_rs3/corpus/74.rs3	74	span	75	same-unit
./corpus_rs3/corpus/74.rs3	75	multinuc	76	span
./corpus_rs3/corpus/74.rs3	76	span	77	contrast
./corpus_rs3/corpus/74.rs3	77	multinuc	126	span
./corpus_rs3/corpus/74.rs3	78	span	125	span
./corpus_rs3/corpus/74.rs3	80	multinuc	121	span
./corpus_rs3/corpus/74.rs3	81	span	83	same-unit
./corpus_rs3/corpus/74.rs3	83	multinuc	122	span
./corpus_rs3/corpus/74.rs3	84	span	120	joint
./corpus_rs3/corpus/74.rs3	86	multinuc	87	span
./corpus_rs3/corpus/74.rs3	87	span	120	joint
./corpus_rs3/corpus/74.rs3	88	span	129	span
./corpus_rs3/corpus/74.rs3	90	multinuc	132	span
./corpus_rs3/corpus/74.rs3	92	multinuc	93	span
./corpus_rs3/corpus/74.rs3	93	span	29	elaboration
./corpus_rs3/corpus/74.rs3	94	span	96	joint
./corpus_rs3/corpus/74.rs3	95	span	96	joint
./corpus_rs3/corpus/74.rs3	96	multinuc	97	span
./corpus_rs3/corpus/74.rs3	97	span	28	elaboration
./corpus_rs3/corpus/74.rs3	98	span	137	span
./corpus_rs3/corpus/74.rs3	99	span	98	interpretation-evaluation
./corpus_rs3/corpus/74.rs3	100	span	139	joint
./corpus_rs3/corpus/74.rs3	101	span	139	joint
./corpus_rs3/corpus/74.rs3	102	span	136	joint
./corpus_rs3/corpus/74.rs3	103	span	150	joint
./corpus_rs3/corpus/74.rs3	105	multinuc	106	span
./corpus_rs3/corpus/74.rs3	106	span	55	condition
./corpus_rs3/corpus/74.rs3	107	span	168	joint
./corpus_rs3/corpus/74.rs3	108	span	160	joint
./corpus_rs3/corpus/74.rs3	110	multinuc	159	span
./corpus_rs3/corpus/74.rs3	112	multinuc	113	span
./corpus_rs3/corpus/74.rs3	113	span	67	elaboration
./corpus_rs3/corpus/74.rs3	114	span	115	span
./corpus_rs3/corpus/74.rs3	115	span	116	span
./corpus_rs3/corpus/74.rs3	116	span	170	joint
./corpus_rs3/corpus/74.rs3	118	multinuc	153	span
./corpus_rs3/corpus/74.rs3	119	span	142	span
./corpus_rs3/corpus/74.rs3	120	multinuc	131	span
./corpus_rs3/corpus/74.rs3	121	span	123	joint
./corpus_rs3/corpus/74.rs3	122	span	123	joint
./corpus_rs3/corpus/74.rs3	123	multinuc	124	span
./corpus_rs3/corpus/74.rs3	124	span	78	elaboration
./corpus_rs3/corpus/74.rs3	125	span	-	antithesis
./corpus_rs3/corpus/74.rs3	126	span	2	interpretation-evaluation
./corpus_rs3/corpus/74.rs3	127	span	1	elaboration
./corpus_rs3/corpus/74.rs3	128	span	-	antithesis
./corpus_rs3/corpus/74.rs3	129	span	130	contrast
./corpus_rs3/corpus/74.rs3	130	multinuc	-	antithesis
./corpus_rs3/corpus/74.rs3	131	span	130	contrast
./corpus_rs3/corpus/74.rs3	132	span	25	elaboration
./corpus_rs3/corpus/74.rs3	133	span	134	elaboration
./corpus_rs3/corpus/74.rs3	134	span	135	span
./corpus_rs3/corpus/74.rs3	135	span	143	span
./corpus_rs3/corpus/74.rs3	136	multinuc	141	span
./corpus_rs3/corpus/74.rs3	137	span	145	joint
./corpus_rs3/corpus/74.rs3	139	multinuc	140	span
./corpus_rs3/corpus/74.rs3	140	span	145	joint
./corpus_rs3/corpus/74.rs3	141	span	119	elaboration
./corpus_rs3/corpus/74.rs3	142	span	146	interpretation-evaluation
./corpus_rs3/corpus/74.rs3	143	span	145	joint
./corpus_rs3/corpus/74.rs3	145	multinuc	146	span
./corpus_rs3/corpus/74.rs3	146	span	147	span
./corpus_rs3/corpus/74.rs3	147	span	-	antithesis
./corpus_rs3/corpus/74.rs3	148	span	150	joint
./corpus_rs3/corpus/74.rs3	150	multinuc	151	span
./corpus_rs3/corpus/74.rs3	151	span	165	span
./corpus_rs3/corpus/74.rs3	153	span	71	interpretation-evaluation
./corpus_rs3/corpus/74.rs3	154	span	155	joint
./corpus_rs3/corpus/74.rs3	155	multinuc	156	span
./corpus_rs3/corpus/74.rs3	156	span	170	joint
./corpus_rs3/corpus/74.rs3	157	span	162	span
./corpus_rs3/corpus/74.rs3	159	span	160	joint
./corpus_rs3/corpus/74.rs3	160	multinuc	161	span
./corpus_rs3/corpus/74.rs3	161	span	157	elaboration
./corpus_rs3/corpus/74.rs3	162	span	171	cause-effect
./corpus_rs3/corpus/74.rs3	163	span	166	span
./corpus_rs3/corpus/74.rs3	164	span	151	interpretation-evaluation
./corpus_rs3/corpus/74.rs3	165	span	-	antithesis
./corpus_rs3/corpus/74.rs3	166	span	168	joint
./corpus_rs3/corpus/74.rs3	168	multinuc	-	antithesis
./corpus_rs3/corpus/74.rs3	170	multinuc	171	span
./corpus_rs3/corpus/74.rs3	171	span	172	span
./corpus_rs3/corpus/74.rs3	172	span	-	antithesis
./corpus_rs3/corpus/48.rs3	35	span	46	span
./corpus_rs3/corpus/48.rs3	36	span	38	same-unit
./corpus_rs3/corpus/48.rs3	38	multinuc	40	span
./corpus_rs3/corpus/48.rs3	39	span	43	joint
./corpus_rs3/corpus/48.rs3	40	span	41	span
./corpus_rs3/corpus/48.rs3	41	span	43	joint
./corpus_rs3/corpus/48.rs3	43	multinuc	-	antithesis
./corpus_rs3/corpus/48.rs3	44	span	45	span
./corpus_rs3/corpus/48.rs3	45	span	-	antithesis
./corpus_rs3/corpus/48.rs3	46	span	-	antithesis
./corpus_rs3/corpus/48.rs3	47	span	18	cause-effect
./corpus_rs3/corpus/48.rs3	48	span	49	span
./corpus_rs3/corpus/48.rs3	49	span	69	joint
./corpus_rs3/corpus/48.rs3	50	span	51	span
./corpus_rs3/corpus/48.rs3	51	span	69	joint
./corpus_rs3/corpus/48.rs3	52	span	54	same-unit
./corpus_rs3/corpus/48.rs3	54	multinuc	59	span
./corpus_rs3/corpus/48.rs3	55	span	57	same-unit
./corpus_rs3/corpus/48.rs3	57	multinuc	58	span
./corpus_rs3/corpus/48.rs3	58	span	61	span
./corpus_rs3/corpus/48.rs3	59	span	66	span
./corpus_rs3/corpus/48.rs3	60	span	58	cause-effect
./corpus_rs3/corpus/48.rs3	61	span	64	joint
./corpus_rs3/corpus/48.rs3	62	span	64	joint
./corpus_rs3/corpus/48.rs3	64	multinuc	65	span
./corpus_rs3/corpus/48.rs3	65	span	59	elaboration
./corpus_rs3/corpus/48.rs3	66	span	67	span
./corpus_rs3/corpus/48.rs3	67	span	-	antithesis
./corpus_rs3/corpus/48.rs3	69	multinuc	-	antithesis
./corpus_rs3/corpus/48.rs3	70	span	71	span
./corpus_rs3/corpus/48.rs3	71	span	16	cause-effect
./corpus_rs3/corpus/48.rs3	72	span	-	antithesis
./corpus_rs3/corpus/62.rs3	30	span	31	joint
./corpus_rs3/corpus/62.rs3	31	multinuc	54	preparation
./corpus_rs3/corpus/62.rs3	32	span	34	joint
./corpus_rs3/corpus/62.rs3	33	span	34	joint
./corpus_rs3/corpus/62.rs3	34	multinuc	35	span
./corpus_rs3/corpus/62.rs3	35	span	36	span
./corpus_rs3/corpus/62.rs3	36	span	53	joint
./corpus_rs3/corpus/62.rs3	37	multinuc	38	span
./corpus_rs3/corpus/62.rs3	38	span	39	span
./corpus_rs3/corpus/62.rs3	39	span	41	span
./corpus_rs3/corpus/62.rs3	40	multinuc	39	evidence
./corpus_rs3/corpus/62.rs3	41	span	53	joint
./corpus_rs3/corpus/62.rs3	42	span	43	same-unit
./corpus_rs3/corpus/62.rs3	43	multinuc	44	joint
./corpus_rs3/corpus/62.rs3	44	multinuc	45	span
./corpus_rs3/corpus/62.rs3	45	span	46	span
./corpus_rs3/corpus/62.rs3	46	span	47	contrast
./corpus_rs3/corpus/62.rs3	47	multinuc	53	joint
./corpus_rs3/corpus/62.rs3	48	span	53	joint
./corpus_rs3/corpus/62.rs3	49	span	53	joint
./corpus_rs3/corpus/62.rs3	50	span	52	joint
./corpus_rs3/corpus/62.rs3	51	span	52	joint
./corpus_rs3/corpus/62.rs3	52	multinuc	54	background
./corpus_rs3/corpus/62.rs3	53	multinuc	54	span
./corpus_rs3/corpus/62.rs3	54	span	55	span
./corpus_rs3/corpus/62.rs3	55	span	-	antithesis
./corpus_rs3/corpus/62.rs3	56	span	40	contrast
./corpus_rs3/corpus/76.rs3	30	span	31	span
./corpus_rs3/corpus/76.rs3	31	span	33	span
./corpus_rs3/corpus/76.rs3	32	span	31	elaboration
./corpus_rs3/corpus/76.rs3	33	span	1	elaboration
./corpus_rs3/corpus/76.rs3	35	multinuc	36	span
./corpus_rs3/corpus/76.rs3	36	span	10	elaboration
./corpus_rs3/corpus/76.rs3	37	span	40	elaboration
./corpus_rs3/corpus/76.rs3	38	span	39	joint
./corpus_rs3/corpus/76.rs3	39	multinuc	40	span
./corpus_rs3/corpus/76.rs3	40	span	-	antithesis
./corpus_rs3/corpus/76.rs3	41	span	46	joint
./corpus_rs3/corpus/76.rs3	42	span	44	same-unit
./corpus_rs3/corpus/76.rs3	43	span	44	same-unit
./corpus_rs3/corpus/76.rs3	44	multinuc	54	span
./corpus_rs3/corpus/76.rs3	46	multinuc	-	antithesis
./corpus_rs3/corpus/76.rs3	49	multinuc	50	span
./corpus_rs3/corpus/76.rs3	50	span	52	span
./corpus_rs3/corpus/76.rs3	51	multinuc	53	comparison
./corpus_rs3/corpus/76.rs3	52	span	51	joint
./corpus_rs3/corpus/76.rs3	53	multinuc	54	background
./corpus_rs3/corpus/76.rs3	54	span	55	span
./corpus_rs3/corpus/76.rs3	55	span	46	joint
./corpus_rs3/corpus/76.rs3	57	multinuc	58	span
./corpus_rs3/corpus/76.rs3	58	span	59	span
./corpus_rs3/corpus/76.rs3	59	span	61	joint
./corpus_rs3/corpus/76.rs3	60	span	61	joint
./corpus_rs3/corpus/76.rs3	61	multinuc	-	antithesis
./corpus_rs3/corpus/77.rs3	142	multinuc	1	elaboration
./corpus_rs3/corpus/77.rs3	143	span	144	same-unit
./corpus_rs3/corpus/77.rs3	144	multinuc	147	joint
./corpus_rs3/corpus/77.rs3	146	span	147	joint
./corpus_rs3/corpus/77.rs3	147	multinuc	-	antithesis
./corpus_rs3/corpus/77.rs3	148	multinuc	-	antithesis
./corpus_rs3/corpus/77.rs3	149	span	148	joint
./corpus_rs3/corpus/77.rs3	152	multinuc	153	span
./corpus_rs3/corpus/77.rs3	153	span	154	elaboration
./corpus_rs3/corpus/77.rs3	154	span	155	span
./corpus_rs3/corpus/77.rs3	155	span	10	elaboration
./corpus_rs3/corpus/77.rs3	156	multinuc	157	span
./corpus_rs3/corpus/77.rs3	157	span	16	elaboration
./corpus_rs3/corpus/77.rs3	158	span	159	joint
./corpus_rs3/corpus/77.rs3	159	multinuc	163	joint
./corpus_rs3/corpus/77.rs3	161	span	159	joint
./corpus_rs3/corpus/77.rs3	162	multinuc	163	joint
./corpus_rs3/corpus/77.rs3	163	multinuc	-	antithesis
./corpus_rs3/corpus/77.rs3	164	multinuc	165	span
./corpus_rs3/corpus/77.rs3	165	span	174	span
./corpus_rs3/corpus/77.rs3	166	span	177	span
./corpus_rs3/corpus/77.rs3	167	span	166	elaboration
./corpus_rs3/corpus/77.rs3	168	multinuc	173	span
./corpus_rs3/corpus/77.rs3	169	span	168	same-unit
./corpus_rs3/corpus/77.rs3	171	multinuc	173	elaboration
./corpus_rs3/corpus/77.rs3	173	span	175	span
./corpus_rs3/corpus/77.rs3	174	span	176	span
./corpus_rs3/corpus/77.rs3	175	span	174	elaboration
./corpus_rs3/corpus/77.rs3	176	span	-	antithesis
./corpus_rs3/corpus/77.rs3	177	span	176	background
./corpus_rs3/corpus/77.rs3	178	span	179	same-unit
./corpus_rs3/corpus/77.rs3	179	multinuc	182	span
./corpus_rs3/corpus/77.rs3	180	span	181	same-unit
./corpus_rs3/corpus/77.rs3	181	multinuc	183	span
./corpus_rs3/corpus/77.rs3	182	span	189	span
./corpus_rs3/corpus/77.rs3	183	span	38	elaboration
./corpus_rs3/corpus/77.rs3	184	span	182	elaboration
./corpus_rs3/corpus/77.rs3	185	multinuc	186	span
./corpus_rs3/corpus/77.rs3	186	span	42	elaboration
./corpus_rs3/corpus/77.rs3	187	span	188	joint
./corpus_rs3/corpus/77.rs3	188	multinuc	190	span
./corpus_rs3/corpus/77.rs3	189	span	190	background
./corpus_rs3/corpus/77.rs3	190	span	-	antithesis
./corpus_rs3/corpus/77.rs3	192	multinuc	194	joint
./corpus_rs3/corpus/77.rs3	194	multinuc	195	span
./corpus_rs3/corpus/77.rs3	195	span	205	span
./corpus_rs3/corpus/77.rs3	196	multinuc	51	elaboration
./corpus_rs3/corpus/77.rs3	197	multinuc	206	joint
./corpus_rs3/corpus/77.rs3	198	span	197	same-unit
./corpus_rs3/corpus/77.rs3	199	multinuc	200	span
./corpus_rs3/corpus/77.rs3	200	span	57	elaboration
./corpus_rs3/corpus/77.rs3	202	span	203	joint
./corpus_rs3/corpus/77.rs3	203	multinuc	204	span
./corpus_rs3/corpus/77.rs3	204	span	207	span
./corpus_rs3/corpus/77.rs3	205	span	210	span
./corpus_rs3/corpus/77.rs3	206	multinuc	208	span
./corpus_rs3/corpus/77.rs3	207	span	206	joint
./corpus_rs3/corpus/77.rs3	208	span	205	elaboration
./corpus_rs3/corpus/77.rs3	210	span	211	joint
./corpus_rs3/corpus/77.rs3	211	multinuc	-	antithesis
./corpus_rs3/corpus/77.rs3	212	span	211	joint
./corpus_rs3/corpus/77.rs3	213	span	214	sequence
./corpus_rs3/corpus/77.rs3	214	multinuc	236	joint
./corpus_rs3/corpus/77.rs3	215	multinuc	234	span
./corpus_rs3/corpus/77.rs3	216	multinuc	217	joint
./corpus_rs3/corpus/77.rs3	217	multinuc	218	span
./corpus_rs3/corpus/77.rs3	218	span	67	elaboration
./corpus_rs3/corpus/77.rs3	220	multinuc	236	joint
./corpus_rs3/corpus/77.rs3	221	multinuc	222	span
./corpus_rs3/corpus/77.rs3	222	span	71	elaboration
./corpus_rs3/corpus/77.rs3	223	multinuc	224	span
./corpus_rs3/corpus/77.rs3	224	span	229	joint
./corpus_rs3/corpus/77.rs3	225	multinuc	226	span
./corpus_rs3/corpus/77.rs3	226	span	76	elaboration
./corpus_rs3/corpus/77.rs3	227	span	229	joint
./corpus_rs3/corpus/77.rs3	229	multinuc	231	span
./corpus_rs3/corpus/77.rs3	230	span	229	joint
./corpus_rs3/corpus/77.rs3	231	span	233	span
./corpus_rs3/corpus/77.rs3	233	span	220	comparison
