Path	Segment	Id	Parent	RR
./corpus_rs3/corpus/17.rs3	 механизм получения которого описан на странице «Википедия:ДОБРО»,	29	117	joint
./corpus_rs3/corpus/17.rs3	 и краткая суть которого заключается в том, что для отдельных материалов фактически будет использоваться некая другая лицензия.	30	117	joint
./corpus_rs3/corpus/17.rs3	 ##### — Какие именно из всего семейства лицензий СС более всего подошли бы для «Википедии»?	31	168	solutionhood
./corpus_rs3/corpus/17.rs3	 ##### — Проекты фонда «Викимедиа», лицензированные под CC, придерживаются лицензии CC-BY-SA.	32	165	contrast
./corpus_rs3/corpus/17.rs3	 Лицензия, выбранная сейчас для «Википедии», — это GNU Free Documentation License (GFDL),	33	149	span
./corpus_rs3/corpus/17.rs3	 разработанная и поддерживаемая Фондом свободного программного обеспечения (Free Software Foundation).	34	33	elaboration
./corpus_rs3/corpus/17.rs3	 ##### Эта лицензия,	35	145	span
./corpus_rs3/corpus/17.rs3	 подчеркивающая глубокую связь между «Википедией» и сообществом разработчиков свободного ПО,	36	35	elaboration
./corpus_rs3/corpus/17.rs3	 была первоначально разработана для свободно лицензированной документации на программы;	37	147	same-unit
./corpus_rs3/corpus/17.rs3	 в итоге при использовании ее в вики-проектах, не только в «Википедии», возникает ряд сложностей с соблюдением лицензии	38	144	span
./corpus_rs3/corpus/17.rs3	 (легко решаемых в случае публикации документации и почти нерешаемых в вики)	39	38	elaboration
./corpus_rs3/corpus/17.rs3	 . Чтобы сделать содержимое «Википедии» проще в использовании и юридически совместимым с иными существующими проектами, содержащими свободный контент,	40	142	purpose
./corpus_rs3/corpus/17.rs3	 фонд «Викимедиа» намерен представить сообществу «Викимедиа» предложение	41	142	span
./corpus_rs3/corpus/17.rs3	 — все материалы, распространяемые в настоящее время фондом «Викимедиа» под GFDL, сделать доступными также согласно лицензии CC-BY-SA 3.0,	42	140	joint
./corpus_rs3/corpus/17.rs3	 а	43	137	same-unit
./corpus_rs3/corpus/17.rs3	 в случае импорта из сторонних источников материалов, лицензированных только под CC-BY-SA,	44	45	condition
./corpus_rs3/corpus/17.rs3	 — сделать возможность их дальнейшего использования под CC-BY-SA (без GFDL).	45	136	span
./corpus_rs3/corpus/17.rs3	 ##### Лицензия GFDL недавно была обновлена до версии 1.3,	46	157	span
./corpus_rs3/corpus/17.rs3	 в которой создана возможность перелицензирования без непосредственного запроса разрешения у каждого из обладателей авторских прав, сделавших вклад в рамках совместной работы.	47	46	elaboration
./corpus_rs3/corpus/17.rs3	 Решение о том, следует ли обновлять лицензионные условия, тем не менее планируется принять демократическим путем с помощью глобального голосования,	48	155	span
./corpus_rs3/corpus/17.rs3	 охватывающего всё сообщество,	49	48	elaboration
./corpus_rs3/corpus/17.rs3	 в котором простое большинство квалифицированных участников будет означать достаточную поддержку такого изменения.	50	155	elaboration
./corpus_rs3/corpus/17.rs3	 Голосование планируется провести до апреля	51	154	joint
./corpus_rs3/corpus/17.rs3	 (хотя скорее всего сроки будут опять перенесены,	52	152	span
./corpus_rs3/corpus/17.rs3	 учитывая близость апреля)	53	52	cause-effect
./corpus_rs3/corpus/17.rs3	 , а продлится оно, вероятно, от двух до четырех недель.	54	154	joint
./corpus_rs3/corpus/17.rs3	 ##### — В декабре вы говорили,	55	172	attribution
./corpus_rs3/corpus/17.rs3	 что «Википедия» находится в процессе перехода на СС,	56	171	joint
./corpus_rs3/corpus/17.rs3	 но этот процесс долгий	57	171	joint
./corpus_rs3/corpus/17.rs3	 и сроки пока неясны.	58	171	joint
./corpus_rs3/corpus/17.rs3	 С тех пор ситуация изменилась?	59	174	joint
./corpus_rs3/corpus/17.rs3	 ##### — На данный момент продолжает происходить подготовка для проведения голосования, упомянутого выше.	60	184	span
./corpus_rs3/corpus/17.rs3	 Планируется как можно подробнее ознакомить сообщество с сутью изменений,	61	181	sequence
./corpus_rs3/corpus/17.rs3	 прежде чем проводить процедуру выбора,	62	181	sequence
./corpus_rs3/corpus/17.rs3	 так как	63	178	same-unit
./corpus_rs3/corpus/17.rs3	 в случае непонимания целей изменения лицензии	64	65	condition
./corpus_rs3/corpus/17.rs3	 в простом голосовании может оказаться множество голосов «против», аргументированных несуществующими проблемами и подозрениями.	65	176	span
./corpus_rs3/corpus/17.rs3	 ##### — Каковы этапы перехода «Википедии» на СС?	66	189	span
./corpus_rs3/corpus/17.rs3	 Что пройдено	67	187	joint
./corpus_rs3/corpus/17.rs3	 и что осталось,	68	187	joint
./corpus_rs3/corpus/17.rs3	 какие прогнозы	69	187	joint
./corpus_rs3/corpus/17.rs3	 и понятны ли сроки?	70	187	joint
./corpus_rs3/corpus/17.rs3	 ##### — Первым этапом было решение Совета поверенных фонда «Викимедиа» об официальном запросе для включения в следующую версию GFDL способа перехода на CC-BY-SA	71	199	span
./corpus_rs3/corpus/17.rs3	 (1 декабря 2007 года)	72	71	elaboration
./corpus_rs3/corpus/17.rs3	 , второй этап — выход новой версии лицензии	73	198	span
./corpus_rs3/corpus/17.rs3	 (4 ноября 2008 года,	74	190	span
./corpus_rs3/corpus/17.rs3	 если я не ошибаюсь)	75	74	condition
./corpus_rs3/corpus/17.rs3	 , третий этап — подготовка голосования,	76	201	joint
./corpus_rs3/corpus/17.rs3	 далее — голосование	77	201	joint
./corpus_rs3/corpus/17.rs3	 и, наконец, переход на новую лицензию,	78	193	same-unit
./corpus_rs3/corpus/17.rs3	 если он будет одобрен сообществом,	79	80	condition
./corpus_rs3/corpus/17.rs3	 должен будет завершиться к 1 августа 2009 года.	80	192	span
./corpus_rs3/corpus/17.rs3	 ##### Кроме того, стоит отдельно отметить, что основной целью фонда «Викимедиа» является введение двойного лицензирования, а не смена лицензии	81	208	span
./corpus_rs3/corpus/17.rs3	 (то есть стремление сделать так, чтобы весь имеющийся в настоящее время вики-контент под GFDL также был лиценизрован в соответствии с CC-BY-SA	82	203	joint
./corpus_rs3/corpus/17.rs3	 и чтобы все будущие изменения были с двойной лицензией, за исключением тех, что были перенесены из других источников, в которых были лицензированы под CC-BY-SA;	83	203	joint
./corpus_rs3/corpus/17.rs3	 иными словами, использующие материалы участники будут иметь возможность решать, следует ли повторно использовать содержимое «Википедии» под лицензией GFDL или же под лицензией CC-BY-SA (с некоторыми исключениями).	84	206	restatement
./corpus_rs3/corpus/17.rs3	 ##### — Лицензия Сreative Сommоns адаптирована под законодательство 50 стран.	85	216	joint
./corpus_rs3/corpus/17.rs3	 Россия туда не входит.	86	214	span
./corpus_rs3/corpus/17.rs3	 У нас по четвертой части Гражданского кодекса об авторском праве автор вообще не может передать никому никаких прав иначе, чем в письменной форме.	87	86	elaboration
./corpus_rs3/corpus/17.rs3	 Связаны ли проблемы перехода «Википедии» на СС с юридически «нелегальным» положением СС в ряде стран, в том числе и в России?	88	219	joint
./corpus_rs3/corpus/17.rs3	 Или «Википедия» по-русски перейдет на СС вне зависимости от того, что будет написано в законодательстве?	89	219	joint
./corpus_rs3/corpus/17.rs3	 ##### — Нет, проблемы связаны исключительно со сложностью объяснения предпосылок изменений и их последствий, а также с другими аспектами организации глобального голосования.	90	221	span
./corpus_rs3/corpus/17.rs3	 ##### — Будет ли внедряться новая лицензия сначала в английском варианте, а потом прочих?	91	230	solutionhood
./corpus_rs3/corpus/17.rs3	 ##### — «Википедия» на русском языке подчиняется в данном контексте фонду «Викимедиа»	92	228	joint
./corpus_rs3/corpus/17.rs3	 и будет лицензирована так же, как и все прочие языковые разделы проекта,	93	227	span
./corpus_rs3/corpus/17.rs3	 при этом переход всех разделов будет осуществляться единовременно.	94	93	elaboration
./corpus_rs3/corpus/17.rs3	 «Википедия» — единый проект,	95	222	span
./corpus_rs3/corpus/17.rs3	 разные разделы которого развиваются на разных языках;	96	95	elaboration
./corpus_rs3/corpus/17.rs3	 разделы могут иметь различия в интерфейсе, частных правилах организации сообщества, некоторых технических механизмах, но лишь в рамках основополагающих принципов, определяемых для всего проекта в целом.	97	224	joint
./corpus_rs3/corpus/17.rs3	 ##### Беседовала Юлия Эйдель	98	237	attribution
./corpus_rs3/corpus/29.rs3	 ##### 22-летний житель Аризоны, открывший стрельбу,	1	32	span
./corpus_rs3/corpus/29.rs3	 в результате которой пострадали 20 человек,	2	1	elaboration
./corpus_rs3/corpus/29.rs3	 и попытавшийся убить члена Конгресса США, впервые предстал перед судом по обвинению в совершении федерального преступления.	3	33	same-unit
./corpus_rs3/corpus/29.rs3	 ##### В понедельник Джаред Лофнер в наручниках и в сопровождении нескольких охранников доставлен в суд в города Феникс.	4	34	joint
./corpus_rs3/corpus/29.rs3	 Побритый наголо и одетый в тюремную форму, он сказал,	5	6	attribution
./corpus_rs3/corpus/29.rs3	 что знает свои права.	6	35	span
./corpus_rs3/corpus/29.rs3	 ##### Лофнер предстал перед судом через два дня после стрельбы в Тусоне.	7	38	joint
./corpus_rs3/corpus/29.rs3	 Тогда были убиты шесть человек,	8	36	joint
./corpus_rs3/corpus/29.rs3	 а член Палаты представителей Конгресса США от штата Аризона Гэбриэль Гиффордс получила ранение	9	37	joint
./corpus_rs3/corpus/29.rs3	 и в настоящее время находится в критическом состоянии.	10	37	joint
./corpus_rs3/corpus/29.rs3	 Были ранены еще 13 человек.	11	36	joint
./corpus_rs3/corpus/29.rs3	 ##### В этот же день президент США Барак Обама заявил,	12	42	attribution
./corpus_rs3/corpus/29.rs3	 что страна и народ до сих пор скорбят	13	40	joint
./corpus_rs3/corpus/29.rs3	 и не могут оправиться от шока,	14	41	span
./corpus_rs3/corpus/29.rs3	 вызванного тем, что произошло в субботу.	15	14	elaboration
./corpus_rs3/corpus/29.rs3	 Обама выступал в Белом доме через несколько часов после того, как по всей стране прошла минута молчания в память о жертвах этого преступления.	16	44	joint
./corpus_rs3/corpus/29.rs3	 ##### Президент и первая леди Мишель Обама задержались в Белом доме,	17	46	joint
./corpus_rs3/corpus/29.rs3	 а персонал и посетители собрались на ступенях Капитолия.	18	46	joint
./corpus_rs3/corpus/29.rs3	 Нью-йоркская фондовая биржа и государственные учреждения также почтили память погибших.	19	47	joint
./corpus_rs3/corpus/29.rs3	 ##### Врачи, прооперировавшие и лечащие 40-летнюю Гиффордс, говорят,	20	21	attribution
./corpus_rs3/corpus/29.rs3	 что они настроены немного более оптимистично.	21	48	span
./corpus_rs3/corpus/29.rs3	 По сообщениям докторов, она реагирует на простые команды.	22	49	joint
./corpus_rs3/corpus/29.rs3	 Вместе с тем, они предупреждают,	23	50	attribution
./corpus_rs3/corpus/29.rs3	 что опасность еще не миновала,	24	50	span
./corpus_rs3/corpus/29.rs3	 хотя состояние их пациентки стабилизировалось.	25	24	concession
./corpus_rs3/corpus/29.rs3	 ##### В субботу во время встречи с избирателями возле одного из супермаркетов Гиффордс получила пулевое ранение в голову.	26	39	joint
./corpus_rs3/corpus/29.rs3	 ##### Лофнеру предъявлено обвинение,	27	52	span
./corpus_rs3/corpus/29.rs3	 состоящее из нескольких пунктов.	28	27	elaboration
./corpus_rs3/corpus/29.rs3	 Один из них – покушение на политическое убийство члена Конгресса,	29	53	joint
./corpus_rs3/corpus/29.rs3	 два пункта – покушение на убийство сотрудника федерального правительства	30	53	joint
./corpus_rs3/corpus/29.rs3	 и еще два пункта – покушение на убийство сотрудника федерального учреждения.	31	53	joint
./corpus_rs3/corpus/15.rs3	 ##### Главной сенсацией выборов стало то, что сенсация не состоялась.	1	-	antithesis
./corpus_rs3/corpus/15.rs3	 Поражение лейбористов сенсацией не стало,	2	73	span
./corpus_rs3/corpus/15.rs3	 оно могло бы быть гораздо более сокрушительным.	3	2	elaboration
./corpus_rs3/corpus/15.rs3	 Сенсация в том, что либерал-демократы,	4	67	span
./corpus_rs3/corpus/15.rs3	 коим прочили второе, а то и первое место,	5	4	elaboration
./corpus_rs3/corpus/15.rs3	 остались на своём традиционном третьем месте.	6	68	same-unit
./corpus_rs3/corpus/15.rs3	 Более того, они даже не смогут стать «делателями королей».	7	69	elaboration
./corpus_rs3/corpus/15.rs3	 В целом получилось так, что проиграли все.	8	72	span
./corpus_rs3/corpus/15.rs3	 В первую очередь — вся Британия,	9	71	span
./corpus_rs3/corpus/15.rs3	 получившая «подвешенный» парламент.	10	9	elaboration
./corpus_rs3/corpus/15.rs3	 ##### Хотя англосаксы считаются	11	77	span
./corpus_rs3/corpus/15.rs3	 (точнее, провозглашают себя)	12	11	elaboration
./corpus_rs3/corpus/15.rs3	 некими оплотами классической демократии,	13	76	same-unit
./corpus_rs3/corpus/15.rs3	 их избирательные системы весьма своеобразны.	14	81	span
./corpus_rs3/corpus/15.rs3	 Например, американская система выборщиков,	15	80	span
./corpus_rs3/corpus/15.rs3	 из-за которой кандидат в президенты может получить больше голосов, чем его оппонент,	16	79	contrast
./corpus_rs3/corpus/15.rs3	 но тем не менее проиграть.	17	79	contrast
./corpus_rs3/corpus/15.rs3	 Британская система тоже не вполне совершенна	18	83	span
./corpus_rs3/corpus/15.rs3	 — в каждом из 650 избирательных округов выигрывает тот кандидат,	19	82	span
./corpus_rs3/corpus/15.rs3	 который получил простое большинство голосов.	20	19	elaboration
./corpus_rs3/corpus/15.rs3	 Из-за этого теряется огромное количество голосов.	21	86	span
./corpus_rs3/corpus/15.rs3	 Вполне очевидно, что французская система голосования в два тура или российская пропорциональная система гораздо справедливее	22	87	span
./corpus_rs3/corpus/15.rs3	 (к российской системе, разумеется, слово «справедливая» относится лишь формально,	23	84	joint
./corpus_rs3/corpus/15.rs3	 к практике наших «выборов» это слово не имеет ни малейшего отношения).	24	84	joint
./corpus_rs3/corpus/15.rs3	 ##### Либерал-демократы постоянно становятся жертвой этой системы,	25	94	span
./corpus_rs3/corpus/15.rs3	 поскольку их голоса «размазаны» по стране,	26	89	contrast
./corpus_rs3/corpus/15.rs3	 округов, где они имеют большинство, — менее 10%.	27	89	contrast
./corpus_rs3/corpus/15.rs3	 В итоге пропали впустую успехи их лидера Ника Клегга в ходе нынешних предвыборных дебатов.	28	93	span
./corpus_rs3/corpus/15.rs3	 Либерал-демократы даже потеряли места по сравнению с выборами 2005 года	29	92	span
./corpus_rs3/corpus/15.rs3	 (было 62,	30	90	sequence
./corpus_rs3/corpus/15.rs3	 стало 57).	31	90	sequence
./corpus_rs3/corpus/15.rs3	 ##### Более того, они даже не смогут стать «делателями королей».	32	103	span
./corpus_rs3/corpus/15.rs3	 В мировой парламентской практике есть масса примеров того, как небольшая партия становилась, по сути, самой главной,	33	95	span
./corpus_rs3/corpus/15.rs3	 поскольку именно её немногочисленные голоса обеспечивали решающее большинство при вступлении в коалицию с одной из крупных партий.	34	33	cause-effect
./corpus_rs3/corpus/15.rs3	 В итоге крупные вынуждены заискивать перед мелкими,	35	99	span
./corpus_rs3/corpus/15.rs3	 которые из-за этого получают влияние, непропорциональное своей истинной популярности.	36	35	elaboration
./corpus_rs3/corpus/15.rs3	 Либерал-демократы, наоборот, даже таким способом не смогут добиться влияния, как раз пропорционального их популярности.	37	104	span
./corpus_rs3/corpus/15.rs3	 Потому что даже суммирования их мест и 258 мест лейбористов	38	96	span
./corpus_rs3/corpus/15.rs3	 (пока ещё формально правящих)	39	38	elaboration
./corpus_rs3/corpus/15.rs3	 не хватит для обеспечения большинства.	40	97	same-unit
./corpus_rs3/corpus/15.rs3	 А консерваторы уже заявили об отказе входить в коалицию с либералами.	41	105	comparison
./corpus_rs3/corpus/15.rs3	 ##### Консерваторы и их лидер Дэвид Кэмерон оказываются своеобразными недопобедителями.	42	-	antithesis
./corpus_rs3/corpus/15.rs3	 Им ещё с конца прошлого года все предсказывали возвращение к власти после 13-летнего перерыва.	43	107	contrast
./corpus_rs3/corpus/15.rs3	 Но они не добрали 20 мест до единоличного большинства в 326.	44	107	contrast
./corpus_rs3/corpus/15.rs3	 ##### Тем более нечего радоваться лейбористам.	45	-	antithesis
./corpus_rs3/corpus/15.rs3	 То, что они могли потерять ещё больше мест, — утешение крайне слабое.	46	45	elaboration
./corpus_rs3/corpus/15.rs3	 ##### В общем, как-то так получилось, что проиграли все.	47	110	span
./corpus_rs3/corpus/15.rs3	 В том числе и Британия в целом,	48	109	span
./corpus_rs3/corpus/15.rs3	 получившая впервые с 1974 года «подвешенный» парламент без большинства.	49	48	elaboration
./corpus_rs3/corpus/15.rs3	 Соответственно, теперь возникает вопрос о том, кто с кем составит коалицию.	50	111	joint
./corpus_rs3/corpus/15.rs3	 ##### Вариант «большой коалиции» (консерваторы плюс лейбористы),	51	112	span
./corpus_rs3/corpus/15.rs3	 подобной той, что была в Германии в 2005—2009 годах,	52	51	elaboration
./corpus_rs3/corpus/15.rs3	 никем, видимо, даже не рассматривается.	53	113	same-unit
./corpus_rs3/corpus/15.rs3	 В коалицию с либерал-демократами, как было сказано выше, консерваторы не собираются по идейным соображениям,	54	116	comparison
./corpus_rs3/corpus/15.rs3	 а лейбористам такая коалиция ничего не даст,	55	114	span
./corpus_rs3/corpus/15.rs3	 голосов всё равно не хватит до большинства.	56	55	elaboration
./corpus_rs3/corpus/15.rs3	 Таким образом, «делателями королей» могут стать мелкие партии, получившие 28 мест.	57	117	span
./corpus_rs3/corpus/15.rs3	 Причём их голоса надо брать «оптом» как консерваторам, так и лейбористам+либералам.	58	57	elaboration
./corpus_rs3/corpus/15.rs3	 ##### Но, похоже, что оптом не получится,	59	-	antithesis
./corpus_rs3/corpus/15.rs3	 поскольку голоса «мелочи» поделились между ультраправыми,	60	121	span
./corpus_rs3/corpus/15.rs3	 союз с которыми неприемлем для лейбористов и либералов,	61	60	elaboration
./corpus_rs3/corpus/15.rs3	 шотландскими и уэльскими сепаратистами,	62	122	span
./corpus_rs3/corpus/15.rs3	 дружить с которыми явно не пристало консерваторам.	63	62	elaboration
./corpus_rs3/corpus/15.rs3	 ##### В итоге получилось поистине «Разъединённое королевство».	64	125	joint
./corpus_rs3/corpus/15.rs3	 Вполне вероятно, что в этом году британцам вновь придётся голосовать.	65	125	joint
./corpus_rs3/corpus/15.rs3	 Прямо Молдавия какая-то.	66	126	interpretation-evaluation
./corpus_rs3/corpus/14.rs3	 ##### 10 марта исполнилось 70 лет со дня смерти Михаила Булгакова.	1	145	contrast
./corpus_rs3/corpus/14.rs3	 Но это не означает, что его произведения автоматически стали общественным достоянием.	2	145	contrast
./corpus_rs3/corpus/14.rs3	 Руководитель отдела авторского права юридической компании «Усков и Партнёры» Михаил Родионов рассказал «Часкору»	3	4	attribution
./corpus_rs3/corpus/14.rs3	 о нюансах авторского права	4	143	span
./corpus_rs3/corpus/14.rs3	 и поделился мнением по поводу национализации советского кино.	5	144	joint
./corpus_rs3/corpus/14.rs3	 ##### — После 10 марта начались активные разговоры о том, что произведения Михаила Булгакова переходят в общественное достояние.	6	147	contrast
./corpus_rs3/corpus/14.rs3	 Так ли это?	7	147	contrast
./corpus_rs3/corpus/14.rs3	 ##### — Истечение срока правовой охраны и переход произведения в общественное достояние нужно исчислять не просто исходя из биографических данных,	8	148	contrast
./corpus_rs3/corpus/14.rs3	 а исходя из обстоятельств истории создания и обнародования каждого произведения.	9	148	contrast
./corpus_rs3/corpus/14.rs3	 В достаточно большом количестве случаев действующий закон	10	149	span
./corpus_rs3/corpus/14.rs3	 — часть 4 ГК РФ —	11	10	elaboration
./corpus_rs3/corpus/14.rs3	 предусматривает пролонгированный срок охраны авторства.	12	150	same-unit
./corpus_rs3/corpus/14.rs3	 ##### Булгаков умер в 1940 году.	13	155	joint
./corpus_rs3/corpus/14.rs3	 Раньше у нас действовал закон о 50-летнем сроке охраны авторства.	14	154	sequence
./corpus_rs3/corpus/14.rs3	 И существует переходное положение,	15	153	span
./corpus_rs3/corpus/14.rs3	 если ранее установленный 50-летний срок истёк к 1 января 1993 года,	16	17	condition
./corpus_rs3/corpus/14.rs3	 то 70-летний срок не применяется.	17	152	span
./corpus_rs3/corpus/14.rs3	 Исходя из этого положения,	18	19	condition
./corpus_rs3/corpus/14.rs3	 общий срок охраны авторского права Булгакова истёк почти 20 лет назад.	19	156	span
./corpus_rs3/corpus/14.rs3	 ##### Однако, например, роман «Мастер и Маргарита» был опубликован в 1966—1967 годах.	20	159	joint
./corpus_rs3/corpus/14.rs3	 В отношении этого произведения действует положение статьи 1281 пункт 3 ГК РФ,	21	158	span
./corpus_rs3/corpus/14.rs3	 в соответствии с которой при обнародовании произведения после смерти автора срок правовой охраны исчисляется с 1 января года, следующего за годом опубликования произведения.	22	21	elaboration
./corpus_rs3/corpus/14.rs3	 ##### Нужно энциклопедически точно устанавливать, когда было опубликовано каждое произведение,	23	161	joint
./corpus_rs3/corpus/14.rs3	 и отсюда исчислять срок охраны авторских прав.	24	161	joint
./corpus_rs3/corpus/14.rs3	 Всё, что было опубликовано при жизни Булгакова, например «Дни Турбиных», уже давно общественное достояние.	25	162	joint
./corpus_rs3/corpus/14.rs3	 То, что было опубликовано после смерти — в зависимости от даты публикации.	26	162	joint
./corpus_rs3/corpus/14.rs3	 ##### Кроме того, сроки действия авторского права исчисляются не с календарной даты смерти или публикации, а с 1 января года следующего за годом смерти автора или обнародования произведения.	27	162	joint
./corpus_rs3/corpus/14.rs3	 ##### — Какие ещё особенности существуют?	28	29	solutionhood
./corpus_rs3/corpus/14.rs3	 ##### — Например, соавторство.	29	173	span
./corpus_rs3/corpus/14.rs3	 Исчисления срока действия авторского права в этом случае осуществляется исходя из даты кончины пережившего соавтора,	30	170	restatement
./corpus_rs3/corpus/14.rs3	 то есть того из соавторов, кто прожил дольше всех.	31	170	restatement
./corpus_rs3/corpus/14.rs3	 Один из знаменитых случаев соавторства — Ильф и Петров.	32	175	joint
./corpus_rs3/corpus/14.rs3	 Ильф умер в 1937 году,	33	174	joint
./corpus_rs3/corpus/14.rs3	 а Петров погиб в 1942 году.	34	174	joint
./corpus_rs3/corpus/14.rs3	 У тех авторов,	35	178	same-unit
./corpus_rs3/corpus/14.rs3	 кто воевал	36	177	joint
./corpus_rs3/corpus/14.rs3	 и работал в годы войны,	37	177	joint
./corpus_rs3/corpus/14.rs3	 срок авторского права продлевается на четыре года.	38	178	same-unit
./corpus_rs3/corpus/14.rs3	 Таким образом, действие авторского права на «Двенадцать стульев» не истекло по состоянию на 1 января 1993 года	39	179	joint
./corpus_rs3/corpus/14.rs3	 и будет охраняться как минимум до 2017 года.	40	179	joint
./corpus_rs3/corpus/14.rs3	 ##### Авторское право репрессированных авторов охраняется, начиная с года реабилитации.	41	180	joint
./corpus_rs3/corpus/14.rs3	 ##### 70-летний срок — только самое общее правило охраны авторского права.	42	181	contrast
./corpus_rs3/corpus/14.rs3	 Но в значительном числе случаев срок действия авторского права на практике может быть пролонгирован.	43	181	contrast
./corpus_rs3/corpus/14.rs3	 ##### По конституции нет ценности выше, чем права и свободы человека и гражданина.	44	182	joint
./corpus_rs3/corpus/14.rs3	 И мы всегда должны исходить из презумпции действия авторских прав.	45	182	joint
./corpus_rs3/corpus/14.rs3	 Если мы говорим об авторе, который является нашим ближайшим современником,	46	47	condition
./corpus_rs3/corpus/14.rs3	 то, скорее всего, авторское право действует.	47	183	span
./corpus_rs3/corpus/14.rs3	 ##### Хорошо, что у книг есть выходные данные.	48	184	joint
./corpus_rs3/corpus/14.rs3	 А ведь есть ещё колоссальное количество мультфильмов.	49	184	joint
./corpus_rs3/corpus/14.rs3	 Есть дореволюционные фильмы, созданные в Российской империи,	50	185	joint
./corpus_rs3/corpus/14.rs3	 но их авторы умерли в эмиграции в 60—70 годы.	51	185	joint
./corpus_rs3/corpus/14.rs3	 По отношению к ним советские декреты и первые законодательные акты в области авторского права не действуют.	52	184	joint
./corpus_rs3/corpus/14.rs3	 Вот и получается, что фильм вроде немой, старый	53	186	joint
./corpus_rs3/corpus/14.rs3	 и все о нём забыли,	54	186	joint
./corpus_rs3/corpus/14.rs3	 а он вполне себе охраняемый объект авторского права.	55	187	contrast
./corpus_rs3/corpus/14.rs3	 ##### — Кстати, о кино.	56	213	preparation
./corpus_rs3/corpus/14.rs3	 Вы наверняка слышали об инициативе перевода произведений, созданных в советский период при поддержке государства, в общественное достояние по аналогии с американским Copyright Royalty Board.	57	189	joint
./corpus_rs3/corpus/14.rs3	 Как вы к этому относитесь?	58	189	joint
./corpus_rs3/corpus/14.rs3	 ##### — Здесь к вопросу нужно подходить,	59	191	span
./corpus_rs3/corpus/14.rs3	 по возможности не отдаваясь во власть эмоций.	60	59	elaboration
./corpus_rs3/corpus/14.rs3	 Существует действующее постановление правительства РФ № 524,	61	192	span
./corpus_rs3/corpus/14.rs3	 подписанное премьером Сергеем Кириенко ещё в 1998 году.	62	61	elaboration
./corpus_rs3/corpus/14.rs3	 Им установлены минимальные ставки отчислений кинематографистам при использовании фильмов, созданных до 1992 года, то есть на советских киностудиях.	63	193	joint
./corpus_rs3/corpus/14.rs3	 Права на аудиовизуальные произведения, созданные в советские годы, осуществляются правопреемниками этих студий.	64	193	joint
./corpus_rs3/corpus/14.rs3	 Был «Мосфильм»	65	194	contrast
./corpus_rs3/corpus/14.rs3	 — стал киноконцерн «Мосфильм»,	66	194	contrast
./corpus_rs3/corpus/14.rs3	 был «Ленфильм»	67	196	contrast
./corpus_rs3/corpus/14.rs3	 — стало акционерное общество «Ленфильм» и так далее.	68	196	contrast
./corpus_rs3/corpus/14.rs3	 ##### Когда студия-правообладатель продаёт созданный до 1992 года фильм телеканалам или выпускает его на диске,	69	70	condition
./corpus_rs3/corpus/14.rs3	 она должна выплачивать соответствующие отчисления авторам — режиссёру, сценаристу, оператору, художнику.	70	199	span
./corpus_rs3/corpus/14.rs3	 С другой стороны, судьба прав на многие фильмы не ясна.	71	202	contrast
./corpus_rs3/corpus/14.rs3	 Они неоднократно продавались	72	200	joint
./corpus_rs3/corpus/14.rs3	 и перепродавались,	73	200	joint
./corpus_rs3/corpus/14.rs3	 в результате чего непонятно, кто и от каких доходов должен начислять советским кинематографистам причитающиеся им по постановлению 1998 года отчисления.	74	201	span
./corpus_rs3/corpus/14.rs3	 ##### Я знаю,	75	76	attribution
./corpus_rs3/corpus/14.rs3	 что Киностудия им. Горького имела практику выплаты отчислений авторам советских лент.	76	206	span
./corpus_rs3/corpus/14.rs3	 Поэтому, когда мы упоминаем Татьяну Лиознову и её «Семнадцать мгновений весны»,	77	204	span
./corpus_rs3/corpus/14.rs3	 который не сходит с экранов телевидения,	78	77	elaboration
./corpus_rs3/corpus/14.rs3	 то можно с уверенностью говорить о том, что она как режиссёр-постановщик имеет право на авторские отчисления из доходов от использования этого фильма.	79	205	span
./corpus_rs3/corpus/14.rs3	 Возможно, это копеечные отчисления.	80	211	contrast
./corpus_rs3/corpus/14.rs3	 Но если речь идёт о постоянно транслируемых фильмах	81	209	joint
./corpus_rs3/corpus/14.rs3	 и если постановление правительства 1998 года правообладателями исполняется,	82	209	joint
./corpus_rs3/corpus/14.rs3	 то речь может идти о значительной прибавке к пенсиям ветеранов нашего кино.	83	210	span
./corpus_rs3/corpus/14.rs3	 Хотя пенсии многих старых мастеров зачастую не соответствуют их вкладу в искусство.	84	211	contrast
./corpus_rs3/corpus/14.rs3	 ##### Никита Сергеевич Михалков, как и остальные авторы, творившие в советский период, должен получать отчисления за свои фильмы.	85	219	joint
./corpus_rs3/corpus/14.rs3	 И меня удивляет,	86	217	attribution
./corpus_rs3/corpus/14.rs3	 что человек, находящийся внутри процесса,	87	215	span
./corpus_rs3/corpus/14.rs3	 председатель Союза кинематографистов,	88	87	elaboration
./corpus_rs3/corpus/14.rs3	 имея возможность привлечь внимание к этому,	89	90	elaboration
./corpus_rs3/corpus/14.rs3	 так мало об этом говорит.	90	214	span
./corpus_rs3/corpus/14.rs3	 ##### Что же касается национализации.	91	239	preparation
./corpus_rs3/corpus/14.rs3	 Да, есть мировой прецедент в лице США.	92	220	joint
./corpus_rs3/corpus/14.rs3	 Все авторские работы, которые оплачивает правительство США, автоматически становятся общественным достоянием.	93	220	joint
